,Churn,Churn_Prob,custID,predicted
5126,0,0.21335754864984602,5126,0
4077,0,0.8109970369908851,4077,1
28,0,0.01582250920684343,28,0
3238,0,0.01686214719166792,3238,0
1925,0,0.02972303845431219,1925,0
204,0,0.156884276284091,204,0
334,1,0.5499631416112164,334,1
2813,0,0.004429227619184898,2813,0
5651,1,0.25602540878368907,5651,0
3708,0,0.0313116409766611,3708,0
4258,1,0.24669598016960573,4258,0
5139,0,0.008813481651644847,5139,0
4756,0,0.21091036840182742,4756,0
6355,0,0.02883726953754023,6355,0
826,1,0.8488738816940272,826,1
3576,0,0.0131787319046712,3576,0
6858,1,0.5583979890302517,6858,1
1466,0,0.3721857235730725,1466,0
4641,0,0.31520733416116675,4641,0
1475,0,0.04328834585128758,1475,0
287,1,0.5890380365473951,287,1
3790,1,0.07139169008569186,3790,0
6337,0,0.12147617405039285,6337,0
1936,0,0.04110360201158389,1936,0
4160,0,0.12436702773927884,4160,0
6183,0,0.09123449369714993,6183,0
5288,1,0.7397176531746398,5288,1
2157,0,0.24077564263327558,2157,0
4316,0,0.01333653735474083,4316,0
1449,0,0.24039471984753855,1449,0
4495,1,0.6694097806934527,4495,1
5071,0,0.49316044412156307,5071,0
876,1,0.4996255213536679,876,0
1972,0,0.4915201632216622,1972,0
3596,1,0.37235133771909756,3596,0
6625,1,0.7842637290414638,6625,1
623,0,0.022352993615301946,623,0
6523,0,0.08010241505603057,6523,0
4546,1,0.6205836996093813,4546,1
2907,1,0.5561695068908494,2907,1
4607,0,0.3561203369630749,4607,0
328,0,0.41587777937658327,328,0
5291,0,0.0424095036707363,5291,0
4697,0,0.19090245931111394,4697,0
325,0,0.22148261840802655,325,0
6522,0,0.07830482313442977,6522,0
4537,0,0.38600193823042117,4537,0
1971,0,0.051541551831826314,1971,0
103,0,0.05370886560557181,103,0
1036,0,0.058197747213453416,1036,0
6060,0,0.7746723819480761,6060,1
2369,0,0.02408167360573387,2369,0
3870,0,0.056395919847842826,3870,0
363,0,0.011302461261044323,363,0
3668,0,0.2157823303061632,3668,0
4177,0,0.1757664912531951,4177,0
4006,0,0.004111698079776388,4006,0
1795,1,0.4475130297267162,1795,0
4087,0,0.14814386248332867,4087,0
5284,1,0.6088146906847608,5284,1
3570,0,0.025974909492399688,3570,0
2164,0,0.024111005603855817,2164,0
1502,0,0.07882490157677673,1502,0
2632,0,0.027552069344224765,2632,0
4718,0,0.05438312227925014,4718,0
6506,1,0.6673691704319277,6506,1
6989,0,0.24851250160667004,6989,0
1392,0,0.022796360079958437,1392,0
6196,0,0.05704755181120543,6196,0
4244,0,0.007883331829267974,4244,0
2904,1,0.2902874611378834,2904,0
414,0,0.3445858555401591,414,0
5178,0,0.16382877301737003,5178,0
2703,1,0.44505466285249434,2703,0
5717,0,0.023989482895922704,5717,0
6551,0,0.13946204121128622,6551,0
1954,1,0.7140636927803834,1954,1
1311,0,0.07287052269324791,1311,0
566,0,0.3266575362359849,566,0
3211,0,0.04138525675239992,3211,0
59,0,0.03471735949879563,59,0
6587,0,0.38531983279610305,6587,0
6007,0,0.07930499254370252,6007,0
2122,0,0.233510755838978,2122,0
6214,0,0.009000063417516354,6214,0
546,1,0.32124301332498534,546,0
573,1,0.11168326299538843,573,0
903,0,0.1258874283545146,903,0
285,0,0.26857325055397274,285,0
5991,1,0.6704446451396213,5991,1
1741,0,0.44416058128037544,1741,0
5522,1,0.5926262346807005,5522,1
6346,1,0.3936521911065814,6346,0
6988,0,0.2333759946932762,6988,0
849,0,0.01125193551722098,849,0
1426,0,0.07983845095955036,1426,0
4040,0,0.023453006518818237,4040,0
494,0,0.1482333217680568,494,0
4776,0,0.6345146998168861,4776,1
6261,0,0.00628509327647773,6261,0
39,1,0.752545753063689,39,1
1560,0,0.06329381812899826,1560,0
2443,0,0.03675373685755602,2443,0
929,0,0.22535168662610686,929,0
6305,1,0.6583319689831425,6305,1
2429,0,0.1019910935781282,2429,0
1628,0,0.6452484694428027,1628,1
4129,0,0.3645401368073069,4129,0
5826,1,0.7397176531746398,5826,1
702,0,0.5201841493075228,702,1
4687,1,0.5229895717426821,4687,1
5579,1,0.022136210919160026,5579,0
5089,0,0.49250450658814393,5089,0
1059,1,0.5007990010930291,1059,1
2309,0,0.047839755427721176,2309,0
1422,0,0.03739018515523197,1422,0
6151,1,0.5130533546623351,6151,1
4657,0,0.11261345620993313,4657,0
6347,0,0.5416354590023114,6347,1
332,0,0.16992159367193344,332,0
4299,0,0.3757826003094978,4299,0
6309,0,0.0037316400684698136,6309,0
1257,0,0.10364916725246062,1257,0
2684,0,0.09573476515472719,2684,0
4703,1,0.6201197824267464,4703,1
238,1,0.7961214427910916,238,1
1636,0,0.02324565613988409,1636,0
2185,1,0.24594840118546832,2185,0
252,1,0.5874565386363979,252,1
7020,0,0.18309898602327565,7020,0
684,0,0.5073259993421505,684,1
2879,1,0.33228864724759666,2879,0
6885,1,0.5261452412241492,6885,1
2715,0,0.08306202810922482,2715,0
5010,0,0.01707826681861468,5010,0
3763,1,0.7168905828095935,3763,1
4544,1,0.7397176531746398,4544,1
5957,1,0.6007093349203612,5957,1
4686,0,0.056405042583760764,4686,0
4219,0,0.10247961077176233,4219,0
4076,0,0.04367359710545793,4076,0
4982,1,0.1883434091723035,4982,0
2978,0,0.35802520644353764,2978,0
5078,0,0.07532816605335413,5078,0
3761,0,0.02352847774884487,3761,0
5632,0,0.004982952470928811,5632,0
980,0,0.14145519731623782,980,0
6322,1,0.7168905828095935,6322,1
2586,0,0.032209289177466675,2586,0
2922,1,0.47947793284489537,2922,0
3774,0,0.17764039252473668,3774,0
6314,0,0.5968040281890458,6314,1
1220,0,0.35244923927574284,1220,0
3007,1,0.49315182329793883,3007,0
6793,0,0.051147366426498336,6793,0
2138,0,0.018988519433642218,2138,0
1369,0,0.1897351917708963,1369,0
289,1,0.30295615513215673,289,0
2296,0,0.503618919908764,2296,1
4108,0,0.04629954689263464,4108,0
2998,0,0.6608414383855076,2998,1
1758,0,0.004996078985762715,1758,0
3641,0,0.04445157181576346,3641,0
825,1,0.5200124349989576,825,1
4044,0,0.02493865276464556,4044,0
2466,0,0.0048834279456988145,2466,0
4678,1,0.8112987839163903,4678,1
6707,0,0.007998780033102821,6707,0
3464,0,0.44871920226933326,3464,0
1009,0,0.10148485155310026,1009,0
970,1,0.7194487993972484,970,1
74,0,0.4161738053252379,74,0
2350,0,0.7503173329426399,2350,1
2541,0,0.019163086303900484,2541,0
1167,0,0.12336455633882668,1167,0
543,1,0.7125809862749052,543,1
203,0,0.5487209973118126,203,1
1070,1,0.579694519926997,1070,1
2577,1,0.8171179590090705,2577,1
6719,0,0.0035913137205193695,6719,0
1004,0,0.07461024798311075,1004,0
3979,0,0.006373015533919786,3979,0
6205,1,0.4199187842280009,6205,0
5420,0,0.026758850463021858,5420,0
417,0,0.018121162601054046,417,0
4818,0,0.062200437612807226,4818,0
2284,0,0.2988402308768568,2284,0
3006,1,0.7057357460492396,3006,1
972,0,0.017943842208176346,972,0
4413,1,0.7086113717802851,4413,1
1884,0,0.10272739121993496,1884,0
3220,0,0.008680627194900654,3220,0
2818,1,0.3721982613723401,2818,0
80,1,0.7397176531746398,80,1
4345,0,0.008182761831423408,4345,0
531,0,0.003146276023048338,531,0
4145,0,0.25564409411205996,4145,0
6773,1,0.639150246781328,6773,1
5222,0,0.46026329964519036,5222,0
6940,0,0.006531469336137713,6940,0
3387,0,0.12138828244926805,3387,0
3353,0,0.5343817581318968,3353,1
6138,0,0.18098238468046818,6138,0
244,0,0.4746107108142116,244,0
2260,1,0.3754421056365725,2260,0
2450,0,0.05031480976016511,2450,0
4159,0,0.29808902969670786,4159,0
4843,0,0.004808433572607017,4843,0
5809,0,0.604735029726724,5809,1
5550,0,0.07948100853764407,5550,0
671,0,0.0074305433790704985,671,0
1399,0,0.04877713441858112,1399,0
444,0,0.3221897559199978,444,0
4168,0,0.020628925981286007,4168,0
674,1,0.2649769527851429,674,0
4810,1,0.6755771555611954,4810,1
3091,0,0.09491073776230022,3091,0
6195,1,0.6899298312978331,6195,1
5316,0,0.21177739859623773,5316,0
1875,0,0.03471735949879563,1875,0
1295,0,0.02493865276464556,1295,0
3796,1,0.3944662007586995,3796,0
1838,0,0.3962040112239203,1838,0
5403,0,0.1478165347292638,5403,0
373,0,0.07786190390246518,373,0
2777,0,0.14628051963818542,2777,0
4057,0,0.0037998999568078207,4057,0
655,0,0.5371891354143924,655,1
4273,1,0.26290895957022536,4273,0
4497,0,0.22362310132548283,4497,0
2977,0,0.19734074124272946,2977,0
3699,0,0.07983602053758353,3699,0
5226,0,0.18309898602327565,5226,0
5146,0,0.605330196935971,5146,1
6406,0,0.20307768149220465,6406,0
5626,0,0.357288297557203,5626,0
400,0,0.03448045979175096,400,0
3648,0,0.18430980636764221,3648,0
5518,1,0.5345798128745656,5518,1
2340,0,0.042299520133715705,2340,0
628,0,0.056057866776936485,628,0
1534,0,0.0032692701031556354,1534,0
4446,1,0.8064705665705939,4446,1
857,1,0.3905022591972143,857,0
6199,1,0.4502858010741476,6199,0
4485,0,0.02067930405072697,4485,0
6245,0,0.06500805160973226,6245,0
1528,0,0.3660056308249866,1528,0
5660,0,0.11763562727721628,5660,0
5236,0,0.16509389307653966,5236,0
3216,1,0.31520733416116675,3216,0
3590,0,0.02462120886950143,3590,0
6031,0,0.31034720316921033,6031,0
4921,0,0.31931330038521755,4921,0
1530,1,0.4433160055919157,1530,0
4367,0,0.054897396577476214,4367,0
6091,1,0.7932635421555503,6091,1
3638,1,0.398589732425947,3638,0
6896,1,0.31520733416116675,6896,0
2589,1,0.7854879658981122,2589,1
5875,0,0.018646256224032997,5875,0
5012,0,0.10232062269716452,5012,0
4103,0,0.03698604335554011,4103,0
4966,0,0.21159529876590497,4966,0
2081,0,0.3709399679749771,2081,0
6427,0,0.010089981549042759,6427,0
5840,0,0.04189645358499617,5840,0
2230,0,0.008663343578550978,2230,0
541,0,0.41032445401912565,541,0
5813,0,0.06023289865586572,5813,0
3793,0,0.11341836140669047,3793,0
428,0,0.5649319579986489,428,1
1464,0,0.2234740667223954,1464,0
2527,1,0.7006075267363305,2527,1
3839,0,0.09219585153455845,3839,0
6244,0,0.3846937925175387,6244,0
6441,0,0.18135515588397513,6441,0
406,0,0.14964075624989057,406,0
2630,0,0.027634017469420204,2630,0
2130,1,0.1992184821834479,2130,0
6068,1,0.3721857235730725,6068,0
2661,0,0.009619390949766717,2661,0
1391,0,0.45959485989331916,1391,0
4964,1,0.4883616146439163,4964,0
598,0,0.13299115316801308,598,0
5247,1,0.5414105431478605,5247,1
5389,0,0.13076360492220276,5389,0
1095,0,0.7397176531746398,1095,1
6857,0,0.2879075251440633,6857,0
2647,0,0.19131796790700697,2647,0
3525,1,0.4573056735796783,3525,0
4587,0,0.2403047734959463,4587,0
577,0,0.5981474317756516,577,1
3346,0,0.829086108751397,3346,1
6278,0,0.05412112732820784,6278,0
4215,0,0.05031480976016511,4215,0
3032,0,0.023673457079582426,3032,0
4332,0,0.018382229666140188,4332,0
5658,0,0.6484238578208175,5658,1
1659,0,0.009368387248225512,1659,0
6921,0,0.2453184356079612,6921,0
1889,0,0.2828280323530835,1889,0
2144,0,0.28660330244729665,2144,0
3011,0,0.03373142910572863,3011,0
4269,1,0.3933616802380939,4269,0
2845,0,0.5396481888042001,2845,1
4521,0,0.13735981824451196,4521,0
56,0,0.11947312339170767,56,0
4820,0,0.038999194530966994,4820,0
5267,0,0.08508952074756944,5267,0
2790,1,0.10992789156022639,2790,0
1299,1,0.3812181988710962,1299,0
5216,1,0.03537112736819729,5216,0
6631,0,0.17564162430956043,6631,0
4268,0,0.19941074171972262,4268,0
2152,0,0.527475169781012,2152,1
5143,0,0.05616322533838102,5143,0
1225,1,0.3776268259721777,1225,0
2909,0,0.03964077399357534,2909,0
4218,0,0.25096885274601755,4218,0
89,0,0.18033528623117953,89,0
2170,0,0.11966890867680889,2170,0
1737,0,0.3404740534395215,1737,0
5045,0,0.1779479370742055,5045,0
6489,1,0.19734074124272946,6489,0
2936,0,0.41724449732104757,2936,0
5379,0,0.20738103146240153,5379,0
5971,0,0.003667751066631263,5971,0
4859,0,0.07869899882343477,4859,0
1856,1,0.1898846846763542,1856,0
6555,0,0.04211316912498124,6555,0
4464,1,0.48420862409120774,4464,0
1772,1,0.6593736560675956,1772,1
2322,0,0.007030082849743075,2322,0
1221,0,0.32341459798884925,1221,0
6201,0,0.6605587335133591,6201,1
865,1,0.4637592593271123,865,0
316,0,0.004272270649900456,316,0
6450,0,0.01716645429640333,6450,0
2535,0,0.038925437039734403,2535,0
5872,1,0.6694097806934527,5872,1
66,0,0.17132177853789468,66,0
698,0,0.27144323978030854,698,0
990,0,0.04501865446136575,990,0
6010,0,0.023605555985744847,6010,0
1947,0,0.05387282387512873,1947,0
3608,1,0.2906546990185043,3608,0
1243,1,0.3905022591972143,1243,0
2183,0,0.2828975237079711,2183,0
3127,1,0.23561875554618672,3127,0
1300,0,0.03471735949879563,1300,0
4502,1,0.3588243701355145,4502,0
2371,0,0.2967905483993297,2371,0
2988,0,0.07356377644623764,2988,0
438,0,0.36477889570122257,438,0
5511,0,0.017066374095422724,5511,0
2723,0,0.0707909115773157,2723,0
2451,1,0.35225662175022104,2451,0
396,0,0.5795488528628345,396,1
6836,1,0.7712875044150488,6836,1
1760,0,0.05507454112591034,1760,0
1930,0,0.24062507622782217,1930,0
3249,0,0.3150543784380165,3249,0
3803,1,0.05966959429748476,3803,0
71,0,0.022839512111340013,71,0
4198,0,0.008166122991316572,4198,0
2275,1,0.7140636927803834,2275,1
5240,0,0.05700641007832784,5240,0
2750,0,0.0995904516912507,2750,0
2669,1,0.6143149187815832,2669,1
1201,0,0.3721857235730725,1201,0
3895,0,0.009730038124855855,3895,0
1050,1,0.44397170660453106,1050,0
5333,1,0.6177672153777609,5333,1
3422,0,0.020317066201347295,3422,0
2042,0,0.22808032285122162,2042,0
4864,0,0.08927801447606382,4864,0
2705,0,0.005281291087518231,2705,0
6113,0,0.3704190165634199,6113,0
3575,0,0.10397020941482714,3575,0
4064,0,0.3905022591972143,4064,0
4488,1,0.310143083382369,4488,0
1896,0,0.1126887657032589,1896,0
2702,0,0.3905022591972143,2702,0
6017,0,0.26821016119046304,6017,0
2442,1,0.8150315667583494,2442,1
3733,0,0.04428319326969515,3733,0
6684,0,0.12547797549828163,6684,0
4259,1,0.18543654169167317,4259,0
664,0,0.007608009085354344,664,0
7019,0,0.010888177323570235,7019,0
6917,0,0.042495529994956864,6917,0
237,0,0.5649319579986489,237,1
6249,0,0.6207505573762784,6249,1
6451,0,0.15836392612969424,6451,0
3099,0,0.04369268843868232,3099,0
1126,1,0.44979042154840604,1126,0
3918,1,0.6355993355008394,3918,1
5645,0,0.043778554432271875,5645,0
3303,1,0.6116526945496154,3303,1
4471,1,0.4591056660179534,4471,0
3712,0,0.05280320445734868,3712,0
2354,0,0.03373142910572863,2354,0
3078,1,0.8422937462724798,3078,1
4584,0,0.01420583260075856,4584,0
5009,0,0.07758249577057795,5009,0
271,0,0.0187545000214491,271,0
1710,0,0.5882370170084495,1710,1
5675,0,0.5739270191503181,5675,1
1439,1,0.6511190584108545,1439,1
6075,0,0.11859017259925463,6075,0
5359,1,0.40350754813876444,5359,0
2565,0,0.06767294369341663,2565,0
352,0,0.819964890294296,352,1
563,0,0.08162841356230607,563,0
2830,0,0.01774601646114145,2830,0
2090,0,0.06298623940319822,2090,0
1523,0,0.26015180490241474,1523,0
5822,0,0.3802863659313017,5822,0
1023,0,0.42928768083994573,1023,0
6412,0,0.04118921230238671,6412,0
680,1,0.6462839184854015,680,1
3777,0,0.011137795722006289,3777,0
2213,0,0.034978953791304494,2213,0
6392,0,0.14335479019898903,6392,0
4876,1,0.7193057299948231,4876,1
4578,0,0.2812077682803133,4578,0
5241,0,0.0447528303311082,5241,0
3199,0,0.006154446448584396,3199,0
3423,1,0.31520733416116675,3423,0
1868,0,0.4751019142673148,1868,0
5067,0,0.15151943349980257,5067,0
1163,1,0.6965687085099855,1163,1
2435,0,0.3434047808126127,2435,0
3391,0,0.13424483256706013,3391,0
5739,0,0.06714925629425361,5739,0
1409,0,0.38750597445402113,1409,0
6979,0,0.31520733416116675,6979,0
481,1,0.1590867581489173,481,0
351,0,0.10781478752491028,351,0
1998,1,0.5244971045096979,1998,1
4327,0,0.5359402065200125,4327,1
4059,1,0.4421065531416473,4059,0
257,0,0.09556735752355658,257,0
2902,0,0.725685449477956,2902,1
1550,0,0.7654019494809632,1550,1
4134,0,0.27531515785310606,4134,0
229,0,0.040364313017926846,229,0
5000,0,0.25274669655609683,5000,0
5768,0,0.25183982078683415,5768,0
6601,0,0.03875273289235157,6601,0
6898,0,0.36050923231021564,6898,0
3495,1,0.7981675274354735,3495,1
4190,1,0.5193636098734583,4190,1
1785,0,0.018406194937661793,1785,0
6873,0,0.026879597749526137,6873,0
5130,1,0.4087901727111659,5130,0
12,0,0.10427491540959047,12,0
6602,0,0.3467138089813134,6602,0
1568,0,0.7626520868934586,1568,1
4651,1,0.5400108801394987,4651,1
3507,0,0.13424483256706013,3507,0
2293,0,0.016487150615946668,2293,0
2289,0,0.026235863769676477,2289,0
63,0,0.09384996839005164,63,0
4206,0,0.03471735949879563,4206,0
1982,0,0.09546658785408016,1982,0
813,0,0.08042584233985701,813,0
284,1,0.48926287538909535,284,0
3764,0,0.08991242809804062,3764,0
1759,0,0.0773102477125986,1759,0
5736,0,0.1482333217680568,5736,0
4237,1,0.5813169238484989,4237,1
5797,0,0.36140842742124457,5797,0
4136,0,0.019659629125845585,4136,0
2311,0,0.3856052087610979,2311,0
3188,1,0.4087901727111659,3188,0
3616,0,0.06520610580286347,3616,0
2211,0,0.19144545967532345,2211,0
4600,0,0.047493133503949216,4600,0
4581,0,0.005271938492691058,4581,0
5051,0,0.20517420204993775,5051,0
3758,0,0.3905022591972143,3758,0
5700,0,0.4732917077468194,5700,0
3273,1,0.2950318839113836,3273,0
463,1,0.7800775746374106,463,1
5770,0,0.041714805755840544,5770,0
3856,0,0.22865303127951894,3856,0
5800,0,0.4885386970496126,5800,0
2980,0,0.0035913137205193695,2980,0
1731,1,0.762275250075986,1731,1
6089,1,0.8473369560530005,6089,1
1551,0,0.025445455244371345,1551,0
4049,0,0.22329503075832416,4049,0
3792,1,0.686792911740235,3792,1
4907,0,0.003948344269907633,4907,0
3323,0,0.058018082955399834,3323,0
4489,0,0.045848490502328816,4489,0
2824,0,0.0043534474864885655,2824,0
4709,0,0.3779524087777503,4709,0
5877,1,0.16621090374031844,5877,0
4800,1,0.876166641580051,4800,1
538,0,0.08032503983256921,538,0
6642,0,0.23567257640894093,6642,0
6630,0,0.6965429670083741,6630,1
4705,0,0.625547848084357,4705,1
6377,1,0.3561203369630749,6377,0
838,0,0.16024645886279074,838,0
450,0,0.009154341595209625,450,0
1360,1,0.8168234164019563,1360,1
697,1,0.45596042187435976,697,0
3265,1,0.4081399593073411,3265,0
588,0,0.053546204139462095,588,0
279,0,0.35455331264252216,279,0
2455,1,0.5962225223090725,2455,1
4135,0,0.060345206417024615,4135,0
5163,0,0.2454867975971119,5163,0
3787,0,0.21245219656637518,3787,0
7013,0,0.4387675003574086,7013,0
5193,0,0.0035913137205193695,5193,0
6400,0,0.013848271765355467,6400,0
5657,0,0.6990844486200055,5657,1
1888,0,0.11780332416286114,1888,0
1048,0,0.03908981291207448,1048,0
4714,0,0.02178703221763176,4714,0
6543,0,0.019818886730835764,6543,0
1591,0,0.08160622124226088,1591,0
2153,0,0.4457697549450336,2153,0
4505,0,0.005359841073880375,4505,0
1054,1,0.49914716463794084,1054,0
2560,1,0.3604942224491419,2560,0
4143,1,0.5583979890302517,4143,1
6880,0,0.005281291087518231,6880,0
1663,1,0.3949413891584334,1663,0
5019,0,0.8109970369908851,5019,1
1152,0,0.3390065899613763,1152,0
2285,1,0.23360954925529662,2285,0
137,0,0.0041898367367986114,137,0
2345,0,0.23366584871723187,2345,0
166,1,0.6433892362241088,166,1
5916,0,0.03471735949879563,5916,0
4361,0,0.09084721243898496,4361,0
5326,1,0.166463306678695,5326,0
1129,0,0.3909948319187313,1129,0
4279,0,0.14357335842932942,4279,0
1859,1,0.2662505940371114,1859,0
6812,0,0.28248855662000116,6812,0
3662,1,0.32017530320563553,3662,0
1443,0,0.28660330244729665,1443,0
4329,1,0.5727626096218188,4329,1
5231,1,0.7989204062808443,5231,1
6497,0,0.3857864810246966,6497,0
2816,0,0.07356377644623764,2816,0
197,0,0.24250559172627925,197,0
642,1,0.7836823468236386,642,1
5773,0,0.1476437959228019,5773,0
2155,1,0.5105758961127426,2155,1
1980,0,0.6924763136788546,1980,1
5972,1,0.2485398755604788,5972,0
2508,0,0.046645235569975484,2508,0
1374,0,0.03751828265514391,1374,0
5013,0,0.4394002805195257,5013,0
3204,0,0.0357599520742134,3204,0
4592,0,0.033020817051778055,4592,0
6508,1,0.47992266450896637,6508,0
147,1,0.4751019142673148,147,0
3820,0,0.1726756543345091,3820,0
1227,0,0.2196315388966895,1227,0
1429,0,0.010662873929063552,1429,0
4463,1,0.6694097806934527,4463,1
4478,0,0.5405032513203932,4478,1
5838,0,0.08333519980441868,5838,0
216,0,0.00513092746926101,216,0
6735,0,0.009498146332995849,6735,0
3136,1,0.5224816260672398,3136,1
4438,0,0.01194336563083601,4438,0
2826,0,0.1640095519677754,2826,0
2168,1,0.6928277808547715,2168,1
5123,1,0.5595302387621679,5123,1
4253,0,0.6097604101221057,4253,1
4895,0,0.290350936681174,4895,0
1483,0,0.035767835719453904,1483,0
6038,1,0.05412112732820784,6038,0
4067,0,0.021906399828693787,4067,0
1683,0,0.018886027965336557,1683,0
2448,1,0.8109970369908851,2448,1
734,0,0.45318626415209734,734,0
4963,0,0.05060223981443604,4963,0
2820,0,0.01925635620020145,2820,0
2403,0,0.0343115153429023,2403,0
603,0,0.09253045614297611,603,0
6457,0,0.13812630960953617,6457,0
1348,1,0.6678032457171353,1348,1
534,1,0.7609613532899316,534,1
6690,0,0.07513752144277012,6690,0
3476,0,0.22664684131044788,3476,0
4635,0,0.01452981051710223,4635,0
1899,0,0.486351242941704,1899,0
2491,0,0.03284733369721818,2491,0
4690,0,0.1414829635104636,4690,0
1566,0,0.027974998244643026,1566,0
958,0,0.2107028525322631,958,0
495,1,0.19994358802833165,495,0
3399,0,0.048510210235522586,3399,0
5515,0,0.02409767331112453,5515,0
1033,0,0.007740000723732011,1033,0
1359,1,0.7665938917470443,1359,1
3096,0,0.013365955211901403,3096,0
2291,1,0.7574548492772909,2291,1
887,0,0.5583677016705413,887,1
6710,0,0.045615571930772904,6710,0
2957,0,0.6151724385791933,2957,1
2928,0,0.024646947762070645,2928,0
26,1,0.4322430065080455,26,0
3948,0,0.13056211947415752,3948,0
5968,1,0.17739179251305423,5968,0
6030,1,0.24347873904413048,6030,0
5428,1,0.6533878133425927,5428,1
1186,0,0.038817422133417934,1186,0
4260,0,0.07127682009999964,4260,0
5197,0,0.05031480976016511,5197,0
6922,0,0.4739483299706808,6922,0
1341,1,0.4439907407171294,1341,0
2620,0,0.3059061448813088,2620,0
1244,1,0.12385397481776822,1244,0
1030,0,0.23513443664594175,1030,0
5278,0,0.20517420204993775,5278,0
1415,0,0.09573089710300542,1415,0
3521,0,0.034844330145965816,3521,0
4629,0,0.13416248565842961,4629,0
3013,0,0.18322927991801075,3013,0
1401,1,0.7762892746363539,1401,1
3929,0,0.0625863137968394,3929,0
6981,0,0.39302298258742074,6981,0
320,1,0.08631179939313645,320,0
1815,0,0.0029139552852608577,1815,0
402,1,0.18147161761119412,402,0
5121,0,0.10164019074630908,5121,0
2281,1,0.35168443092620805,2281,0
6680,1,0.05745069162186654,6680,0
4757,1,0.2747135371642133,4757,0
6351,1,0.2426358027159367,6351,0
6580,0,0.05629302012657739,6580,0
4590,0,0.04866268629686674,4590,0
895,0,0.4145856908690622,895,0
5184,0,0.04921689110021205,5184,0
3825,0,0.006631651601226055,3825,0
2031,0,0.2829718061679784,2031,0
3405,0,0.12863484230138322,3405,0
23,0,0.015164412589188285,23,0
4696,0,0.06989602253131025,4696,0
1202,1,0.1923116172681383,1202,0
2989,0,0.19734074124272946,2989,0
1742,1,0.7322426858905066,1742,1
376,0,0.31520733416116675,376,0
3160,0,0.008454526119399414,3160,0
5636,1,0.4100931584229488,5636,0
1277,0,0.004111698079776388,1277,0
2627,0,0.015901915825590536,2627,0
4362,0,0.012448557861058189,4362,0
4507,0,0.2939284801286187,4507,0
6605,1,0.08291921690738854,6605,0
425,0,0.13549173119489155,425,0
6664,0,0.3609201293655023,6664,0
6273,1,0.7552337477443541,6273,1
2896,0,0.09484987533221567,2896,0
1286,0,0.20144379868176301,1286,0
5539,0,0.036324872002796306,5539,0
2188,0,0.17058453159430953,2188,0
2615,0,0.02313452925073307,2615,0
6622,1,0.4921927454625951,6622,0
299,1,0.5926262346807005,299,1
4412,0,0.011767369493523916,4412,0
607,0,0.020182231613133917,607,0
2960,1,0.6657576703323568,2960,1
584,0,0.18543654169167317,584,0
1779,0,0.7322426858905066,1779,1
4035,0,0.22993434765051174,4035,0
6657,0,0.018230263014472264,6657,0
467,0,0.09983415566751212,467,0
487,0,0.02313452925073307,487,0
3079,1,0.5906498422504461,3079,1
1501,0,0.02906022033777413,1501,0
5353,0,0.2137373012283949,5353,0
2982,0,0.015619245821549175,2982,0
2035,0,0.1865347310079164,2035,0
3722,0,0.08180757430642685,3722,0
6114,0,0.39302298258742074,6114,0
282,0,0.176704138678325,282,0
2694,0,0.11160155676713614,2694,0
3841,1,0.647974671715284,3841,1
4377,0,0.4623884138256472,4377,0
518,1,0.5411463849048909,518,1
6692,0,0.16928586771918344,6692,0
2325,0,0.23366584871723187,2325,0
3102,1,0.26821016119046304,3102,0
6109,0,0.3532760430507819,6109,0
4320,0,0.00790261928463994,4320,0
142,0,0.10812713759636464,142,0
1810,0,0.03586147207773276,1810,0
6919,0,0.16605321762014616,6919,0
6606,1,0.41797086923945026,6606,0
1051,0,0.3054815004888757,1051,0
191,1,0.6804668418869922,191,1
4100,0,0.009935828924136298,4100,0
5090,1,0.730952614865542,5090,1
4194,0,0.005263707088114259,4194,0
5358,0,0.08298033018022413,5358,0
4750,0,0.14118358517101426,4750,0
6843,1,0.5651061388994691,6843,1
5208,0,0.2058772511258988,5208,0
6117,0,0.006779581929525484,6117,0
2278,0,0.5322499227780919,2278,1
6597,1,0.36801359311724136,6597,0
2924,1,0.5795218343891682,2924,1
4890,0,0.20414145351673274,4890,0
5672,0,0.07167807705654536,5672,0
1520,0,0.18543654169167317,1520,0
5254,0,0.026758850463021858,5254,0
1749,0,0.39890738360537853,1749,0
4267,0,0.02313452925073307,4267,0
6361,0,0.30197525823421323,6361,0
2484,0,0.10232062269716452,2484,0
1150,0,0.19849225030627166,1150,0
4601,0,0.35425150624020424,4601,0
6189,0,0.01582250920684343,6189,0
1927,1,0.3368543135293548,1927,0
1389,1,0.5861579492050768,1389,1
4765,0,0.040031636635100086,4765,0
6005,0,0.10163704154847286,6005,0
5595,0,0.143441453575389,5595,0
2862,1,0.616493968734119,2862,1
2621,0,0.013365955211901403,2621,0
3794,0,0.3318891679971951,3794,0
5407,0,0.007657192094421579,5407,0
2014,0,0.21223806797614223,2014,0
4216,0,0.016487150615946668,4216,0
5488,0,0.2487437387545767,5488,0
6312,1,0.09401925074314353,6312,0
1579,1,0.7280540303746472,1579,1
6998,0,0.6193107725473099,6998,1
5264,0,0.03340118707112685,5264,0
6320,0,0.11890717046136812,6320,0
6333,1,0.1916029022552515,6333,0
1074,0,0.1482333217680568,1074,0
6946,0,0.08333178657439452,6946,0
1052,0,0.09399788471341496,1052,0
1027,0,0.12236951680346336,1027,0
